group_course_quarter,group_course_name,group_course_title,group_course_professor,group_course_days,group_course_time,group_course_location,created_on,is_active,group_course_subject_area
SPRING 2024,PSTAT 5LS,STAT LIFE SCIENCES,MILLER J B,T R,11:00am - 12:15pm,BUCHN1910,2024-04-02 00:00:00,1,Statistics & Applied Probability - PSTAT
SPRING 2024,PSTAT 8,TRANS DS PROB STAT,HOLMES D E,M W,11:00am - 12:15pm,CHEM 1171,2024-04-02 00:00:00,1,Statistics & Applied Probability - PSTAT
SPRING 2024,PSTAT 8,TRANS DS PROB STAT,GRIGORIAN K,M W,5:00pm - 6:15pm,HSSB 1173,2024-04-02 00:00:00,1,Statistics & Applied Probability - PSTAT
SPRING 2024,PSTAT 10,DATA SCIENCE PRINC,HOLMES D E,W F,12:30pm - 1:45pm,ILP 2302,2024-04-02 00:00:00,1,Statistics & Applied Probability - PSTAT
SPRING 2024,PSTAT 100,DS_CONC&ANLS,MARZBAN E P,T R,9:30 am - 10:45am,BUCHN1940,2024-04-02 00:00:00,1,Statistics & Applied Probability - PSTAT
SPRING 2024,PSTAT 115,BAYES DATA ANALYSIS,WAINWRIGHT B,M W,12:30pm - 1:45pm,HSSB 1174,2024-04-02 00:00:00,1,Statistics & Applied Probability - PSTAT
SPRING 2024,PSTAT 120A,PROB & STATISTICS,WAINWRIGHT B,M W,2:00pm - 3:15pm,BRDA 1610,2024-04-02 00:00:00,1,Statistics & Applied Probability - PSTAT
SPRING 2024,PSTAT 120A,PROB & STATISTICS,PANDEY P,T R,2:00pm - 3:15pm,BRDA 1640,2024-04-02 00:00:00,1,Statistics & Applied Probability - PSTAT
SPRING 2024,PSTAT 120B,PROB & STATISTICS,COBURN K M,T R,12:30pm - 1:45pm,IV THEA2,2024-04-02 00:00:00,1,Statistics & Applied Probability - PSTAT
SPRING 2024,PSTAT 120B,PROB & STATISTICS,RAVAT U V,T R,3:30pm - 4:45pm,ILP 1302,2024-04-02 00:00:00,1,Statistics & Applied Probability - PSTAT
SPRING 2024,PSTAT 120B,PROB & STATISTICS,RAVAT U V,T R,2:00pm - 3:15pm,BUCHN1930,2024-04-02 00:00:00,1,Statistics & Applied Probability - PSTAT
SPRING 2024,PSTAT 120C,PROB & STATISTICS,JAMMALAMADAKA,T R,2:00pm - 3:15pm,HFH 1104,2024-04-02 00:00:00,1,Statistics & Applied Probability - PSTAT
SPRING 2024,PSTAT 122,DESIGN OF EXPERMNTS,SAHA RAY R,M W,11:00am - 12:15pm,BUCHN1940,2024-04-02 00:00:00,1,Statistics & Applied Probability - PSTAT
SPRING 2024,PSTAT 122,DESIGN OF EXPERMNTS,SAHA RAY R,T R,11:00am - 12:15pm,BUCHN1940,2024-04-02 00:00:00,1,Statistics & Applied Probability - PSTAT
SPRING 2024,PSTAT 126,REGRESSION ANALYSIS,MOUTI S,T R,8:00 am - 9:15 am,CHEM 1171,2024-04-02 00:00:00,1,Statistics & Applied Probability - PSTAT
SPRING 2024,PSTAT 126,REGRESSION ANALYSIS,PANDEY P,T R,12:30pm - 1:45pm,ILP 2101,2024-04-02 00:00:00,1,Statistics & Applied Probability - PSTAT
SPRING 2024,PSTAT 130,SAS BASE PROGRAM,SWENSON J S,T,8:00 am - 9:15 am,ON LINE,2024-04-02 00:00:00,1,Statistics & Applied Probability - PSTAT
SPRING 2024,PSTAT 131,STAT MACHINE LEARN,COBURN K M,T R,3:30pm - 4:45pm,NH 1006,2024-04-02 00:00:00,1,Statistics & Applied Probability - PSTAT
SPRING 2024,PSTAT 134,STAT DATA SCIENCE,BARACALDO LAN,M W,9:30 am - 10:45am,BUCHN1920,2024-04-02 00:00:00,1,Statistics & Applied Probability - PSTAT
SPRING 2024,PSTAT 160A,STOCHASTIC PROCESS,TAN YING,M W,8:00 am - 9:15 am,BUCHN1930,2024-04-02 00:00:00,1,Statistics & Applied Probability - PSTAT
SPRING 2024,PSTAT 160B,STOCHASTIC PROCESS,ZHU ZIMU,T R,5:00pm - 6:15pm,NH 1006,2024-04-02 00:00:00,1,Statistics & Applied Probability - PSTAT
SPRING 2024,PSTAT 170,INTRO MATH FINANCE,ZHU ZIMU,T R,6:30pm - 7:45pm,NH 1006,2024-04-02 00:00:00,1,Statistics & Applied Probability - PSTAT
SPRING 2024,PSTAT 170,INTRO MATH FINANCE,TAN YING,M W,11:00am - 12:15pm,PSYCH1902,2024-04-02 00:00:00,1,Statistics & Applied Probability - PSTAT
SPRING 2024,PSTAT 171,MATH COMPOUND INT,MOUTI S,T R,11:00am - 12:15pm,PSYCH1924,2024-04-02 00:00:00,1,Statistics & Applied Probability - PSTAT
SPRING 2024,PSTAT 172B,ACTUARIAL STAT II,DUNCAN I,T R,9:30 am - 10:45am,ELLSN2626,2024-04-02 00:00:00,1,Statistics & Applied Probability - PSTAT
SPRING 2024,PSTAT 174,TIME SERIES,ICHIBA T,T R,12:30pm - 1:45pm,PSYCH1924,2024-04-02 00:00:00,1,Statistics & Applied Probability - PSTAT
SPRING 2024,PSTAT 175,SURVIVAL ANALYSIS,SEN R,M W,8:00 am - 9:15 am,IV THEA2,2024-04-02 00:00:00,1,Statistics & Applied Probability - PSTAT
SPRING 2024,PSTAT 176,ADV MATH FINANCE,ICHIBA T,M W,12:30pm - 1:45pm,ELLSN2626,2024-04-02 00:00:00,1,Statistics & Applied Probability - PSTAT
SPRING 2024,PSTAT 182T,ACTUARIAL TUTORIAL,GRIGORIAN K,M,6:30pm - 7:45pm,HSSB 2251,2024-04-02 00:00:00,1,Statistics & Applied Probability - PSTAT
SPRING 2024,PSTAT 183,ACTUARIAL CONCEPTS,DUNCAN J E,M W,2:00pm - 3:15pm,PSYCH1902,2024-04-02 00:00:00,1,Statistics & Applied Probability - PSTAT
SPRING 2024,PSTAT 194CS,GRP STDY ADV STDNT,RAVAT U V,W F,2:00pm - 3:15pm,ILP 2209,2024-04-02 00:00:00,1,Statistics & Applied Probability - PSTAT
SPRING 2024,PSTAT 197C,DS CAPSTONE PROJECT,BARACALDO LAN,M W,2:00pm - 3:15pm,NH 1105,2024-04-02 00:00:00,1,Statistics & Applied Probability - PSTAT
SPRING 2024,TMP 120,BUSINESS STRATEGY,"HEY M V, CHISHOLM S L",T R,12:00pm - 1:50pm,ARTS 1353,2024-04-02 00:00:00,1,Technology Management - TMP
SPRING 2024,TMP 120,BUSINESS STRATEGY,"ZACKRISON E J, CHEPILEV V",M W,2:00pm - 3:50pm,PHELP2524,2024-04-02 00:00:00,1,Technology Management - TMP
SPRING 2024,TMP 120,BUSINESS STRATEGY,"ZACKRISON E J, PAULOSE L",M W,4:00pm - 5:50pm,PHELP2524,2024-04-02 00:00:00,1,Technology Management - TMP
SPRING 2024,TMP 122,ENTREPRENEURSHIP,"HEY M V, BERKOVITZ S A",T R,9:00 am - 10:50am,ILP 2207,2024-04-02 00:00:00,1,Technology Management - TMP
SPRING 2024,TMP 124,MARKETING,RIFE K T,M W,12:00pm - 1:50pm,ARTS 1353,2024-04-02 00:00:00,1,Technology Management - TMP
SPRING 2024,TMP 124,MARKETING,"BOGART K S, SIVASHANMUGAM",T R,12:00pm - 1:50pm,ARTS 1349,2024-04-02 00:00:00,1,Technology Management - TMP
SPRING 2024,TMP 124,MARKETING,KOIRALA N,M W,4:00pm - 5:50pm,SH 1430,2024-04-02 00:00:00,1,Technology Management - TMP
SPRING 2024,TMP 127,MANAGING TECH ORGS,"SHAW-HEY A, IYENGAR S",M W,10:00am - 11:50am,GIRV 1119,2024-04-02 00:00:00,1,Technology Management - TMP
SPRING 2024,TMP 127,MANAGING TECH ORGS,"MAYER C, LEONARD J",T R,10:00am - 11:50am,NH 1111,2024-04-02 00:00:00,1,Technology Management - TMP
SPRING 2024,TMP 127,MANAGING TECH ORGS,"ROTTNER R M, PONNALURU S",T R,2:00pm - 3:50pm,GIRV 1119,2024-04-02 00:00:00,1,Technology Management - TMP
SPRING 2024,TMP 191PL,PATENT LITIGATION,GIBSON J D,M W,12:30pm - 1:45pm,PHELP1420,2024-04-02 00:00:00,1,Technology Management - TMP
SPRING 2024,THTR 2C,PRF GLOB:EUROPE,GARCIA DAHAN,T R,11:00am - 12:15pm,ILP 2101,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 5,INTRO TO ACTING,"MASHAYEKH S, FISHELL J K",T R,1:00pm - 2:50pm,HSSB 1143,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 5,INTRO TO ACTING,"MASHAYEKH S, FISHELL J K",T R,3:00pm - 4:50pm,HSSB 1143,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 10C,MOVEMENT FOR STAGE,MCCARTHY C R,M W,11:00am - 12:15pm,TD-E 1101,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 11C,VOICE LABORATORY,T B A,M W,9:30 am - 10:45am,TD-W 1507,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 15C,FUNDAMENTALS ACTING,FISHELL J K,T,1:00pm - 2:50pm,TD-W 1507,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 22,SCENIC DESIGN,SHEFFIELD C A,M W,12:00pm - 1:50pm,TD-W 1530,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 29A,SCENIC PRACTICUM,SHEFFIELD C A,T R,1:00pm - 2:50pm,TD-E 1119,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 29A,SCENIC PRACTICUM,SHEFFIELD C A,T R,10:00am - 11:50am,TD-E 1119,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 29B,LIGHTING PRACTICUM,SHEFFIELD C A,T R,1:00pm - 2:50pm,TD-E 1119,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 29B,LIGHTING PRACTICUM,SHEFFIELD C A,T R,3:00pm - 4:50pm,TD-E 1119,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 29C,COSTUME PRACTICUM,SHEFFIELD C A,T R,1:00pm - 2:50pm,TD-E 1313,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 29C,COSTUME PRACTICUM,SHEFFIELD C A,T R,3:00pm - 4:50pm,TD-E 1313,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 29D,RUN CREW PRACTICUM,T B A,,,T B A,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 42,I.V. LIVE,"KIMBALL G R, BRAININ R",T,10:00am - 10:50am,TD-E 2609,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 49,THEATER WORKSHOP,T B A,,,T B A,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 110C,ADV MOVEMENT STAGE,STEIN D A,M W,1:00pm - 2:50pm,TD-W 1507,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 110D,ADV PERFORMANCE PRJ,STEIN D A,T R,11:00am - 1:50pm,TD-E 1101,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 111C,ADV VOICE LAB,T B A,M W,11:00am - 12:50pm,TD-W 1507,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 125,ADV COSTUME DESIGN,BEHM A,R,1:00pm - 3:50pm,TD-W 1530,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 130,HIST DESIGN & PROD,SCOTT V,T R,11:00am - 12:50pm,TD-W 1530,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 140A,ADV ACTING WKSHOP I,"WILLIAMS R C, TORSIGLIERI A",T R,3:00pm - 4:50pm,TD-W 1703,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 142,I.V. LIVE,"KIMBALL G R, BRAININ R",T,10:00am - 10:50am,TD-E 2609,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 149,THEATRE WORKSHOP,T B A,,,T B A,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 151C,ADVANCED ACTING,APPEL I J,T,11:00am - 12:50pm,TD-W 1703,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 151G,ALT ACTING STYLES,T B A,M,11:00am - 12:50pm,TD-W 1703,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 152C,ADV DIRECTING,WRIGHT P R,T R,3:00pm - 4:50pm,TD-E 1101,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 152E,PROJECTS DIRECTING,BERNARD M A,W,6:00pm - 7:50pm,TD-E 1101,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 153P,DESIGN & PRODUCTION,T B A,,,T B A,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 180B,AM DRAMA 1940 TO PR,KING W D,M W,12:30pm - 1:45pm,PHELP1425,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 180E,CULTURE CLASH,GARCIA DAHAN,T R,2:00pm - 3:15pm,PHELP2516,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 181B,BRITISH DRAMA,YOO E,M W,9:30 am - 10:45am,PHELP2516,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 187PS,INTRO PERF. STUDIES,CABRANES-GRAN,T R,12:30pm - 1:45pm,TD-W 2600,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 190,PRODUCTION ADMIN,T B A,,,T B A,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 193H,SR HONORS PROJECT,T B A,,,T B A,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 193HC,SR HONORS PROJECT,T B A,,,T B A,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 194A,GRP STD: ACT/DIRECT,CHATTERJI A,T R,3:00pm - 4:50pm,TD-W 1507,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 194D,GRP STUDIES: DESIGN,MITCHELL G M,M W,3:00pm - 4:50pm,TD-W 1530,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,THTR 195P,STG MANAGEMENT PRAC,T B A,,,T B A,2024-04-02 00:00:00,1,Theater - THTR
SPRING 2024,WRIT 1,APP TO UNIV WRIT,T B A,T R,8:00 am - 9:50 am,ILP 3103,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 1,APP TO UNIV WRIT,T B A,T R,12:00pm - 1:50pm,ILP 4103,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 1,APP TO UNIV WRIT,PROPEN A D,M W,8:00 am - 9:50 am,ILP 3101,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 1,APP TO UNIV WRIT,PROPEN A D,M W,10:00am - 11:50am,ILP 3101,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 1,APP TO UNIV WRIT,HABER B W,T R,1:00pm - 2:50pm,ILP 4105,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 1,APP TO UNIV WRIT,ERNST B C,M W,11:00am - 12:50pm,SSMS 1005,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 1,APP TO UNIV WRIT,ERNST B C,M W,1:00pm - 2:50pm,SSMS 1005,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 1,APP TO UNIV WRIT,BRAUNSTEIN E,M W,2:00pm - 3:50pm,ILP 3310,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 1,APP TO UNIV WRIT,HAMMER L M,M W,1:00pm - 2:50pm,PHELP1513,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 1,APP TO UNIV WRIT,WARWICK N L,M W,1:00pm - 2:50pm,ILP 3316,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 1,APP TO UNIV WRIT,T B A,M W,2:00pm - 3:50pm,ILP 3211,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 1,APP TO UNIV WRIT,T B A,M W,4:00pm - 5:50pm,ILP 3105,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,HABER B W,M W,11:00am - 12:50pm,ILP 4207,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,HABER B W,M W,2:00pm - 3:50pm,ILP 3209,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,D'ANCA C,T R,11:00am - 12:50pm,ILP 4211,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,ZISA J E,T R,2:00pm - 3:50pm,ILP 3207,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,FRANK D M,T R,4:00pm - 5:50pm,SSMS 1005,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,BRAUNSTEIN E,M W,9:00 am - 10:50am,ILP 4211,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,BRAUNSTEIN E,M W,11:00am - 12:50pm,ILP 4211,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,DONELAN J H,M W,8:00 am - 9:50 am,GIRV 2120,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,DONELAN J H,M W,10:00am - 11:50am,GIRV 2120,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,SCHRANCK J B,M W,10:00am - 11:50am,ILP 4205,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,SCHRANCK J B,M W,2:00pm - 3:50pm,ILP 3207,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,YAMBOLIEV K I,T R,9:00 am - 10:50am,PHELP2532,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,VALLICELLA L,M W,10:00am - 11:50am,ILP 3211,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,ZISA J E,M W,10:00am - 11:50am,ILP 4107,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,WEBBER M A,T R,12:00pm - 1:50pm,ILP 3316,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,NGUYEN M N,M W,8:00 am - 9:50 am,GIRV 2115,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,BREECE M J,M W,12:00pm - 1:50pm,SH 1609,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,ROGERS P M,T R,2:00pm - 3:50pm,ILP 3107,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,EVANS-WARE K,M W,12:00pm - 1:50pm,ILP 3107,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,BOCCHINO A,M W,3:00pm - 4:50pm,ILP 3314,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,HOUSER V G,T R,10:00am - 11:50am,ILP 4205,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,T B A,M W,8:00 am - 9:50 am,ELLSN2816,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,VALLICELLA L,T R,9:00 am - 10:50am,ILP 4207,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,HUGHES D L,M W,8:00 am - 9:50 am,SH 1609,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,BREECE M J,M W,10:00am - 11:50am,ILP 4105,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,T B A,M W,1:00pm - 2:50pm,ILP 3314,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,T B A,M W,2:00pm - 3:50pm,ILP 3205,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,LEACH R K,M W,3:00pm - 4:50pm,ILP 3312,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,ROBERTS C K,M W,4:00pm - 5:50pm,ILP 3103,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,T B A,M W,5:00pm - 6:50pm,GIRV 1115,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,T B A,M W,4:00pm - 5:50pm,GIRV 1119,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,YAMBOLIEV K I,T R,11:00am - 12:50pm,ARTS 1356,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,VALLICELLA L,T R,2:00pm - 3:50pm,GIRV 2129,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,WEBBER M A,T R,10:00am - 11:50am,ILP 4107,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,CHAJDAS T W,T R,3:00pm - 4:50pm,GIRV 2123,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,D'ANCA C,T R,9:00 am - 10:50am,ILP 4103,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,T B A,M W,12:00pm - 1:50pm,GIRV 2135,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,HUGHES D L,M W,12:00pm - 1:50pm,ILP 3105,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,HUGHES D L,M W,2:00pm - 3:50pm,ILP 3107,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,T B A,M W,4:00pm - 5:50pm,SH 1609,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,ZISA J E,M W,1:00pm - 2:50pm,ILP 3312,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,KILLEEN S M,T R,5:00pm - 6:50pm,ILP 4105,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,T B A,T R,5:00pm - 6:50pm,HSSB 2251,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2,ACADEMIC WRITING,ROEPE M W,T R,8:00 am - 9:50 am,ILP 3205,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 2E,ACAD WRIT FOR ENGR,RUTHERFORD K,M W,11:00am - 12:50pm,GIRV 2112,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 50,WRIT & RSRCH PRCESS,DEAN C W,T R,8:00 am - 9:50 am,PHELP1530,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 50,WRIT & RSRCH PRCESS,BREECE M J,M W,2:00pm - 3:50pm,SH 1609,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 50E,WRIT RSRCH FOR ENGR,RUTHERFORD K,M W,1:00pm - 2:50pm,GIRV 2112,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 105C,WRIT CREAT NONFICT,D'ANCA C,T R,3:30pm - 4:45pm,ILP 3314,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 105C,WRIT CREAT NONFICT,MCHUGH P,M W,2:00pm - 3:15pm,SSMS 1007,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 105C,WRIT CREAT NONFICT,HUK P M,M W,2:00pm - 3:15pm,PHELP1530,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 105C,WRIT CREAT NONFICT,HOUSER V G,T R,8:00 am - 9:15 am,LSB 1101,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 105CH,WRITING FOR CHANGE,COTICH C,M W,12:30pm - 1:45pm,PHELP2532,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 105CR,WRIT CULTURAL RHET,HAMMER L M,M W,3:30pm - 4:45pm,PHELP1513,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 105G,GRAMMAR STYLISTICS,BAILLARGEON K,M W,11:00am - 12:15pm,HSSB 2251,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 105M,MULTIMEDIA WRITING,DEAN C W,T R,12:30pm - 1:45pm,PHELP1513,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 105M,MULTIMEDIA WRITING,FRANK D M,T R,2:00pm - 3:15pm,SSMS 1005,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 105M,MULTIMEDIA WRITING,FRANK D M,T R,12:30pm - 1:45pm,ILP 3107,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 105M,MULTIMEDIA WRITING,FANCHER P J,M W,5:00pm - 6:15pm,LSB 1101,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 105M,MULTIMEDIA WRITING,FANCHER P J,M W,3:30pm - 4:45pm,LSB 1101,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 105PS,WRIT PUB SPEAKING,HANSON J L,T R,12:30pm - 1:45pm,SH 1432,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 105PS,WRIT PUB SPEAKING,HANSON J L,T R,3:30pm - 4:45pm,SH 1432,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 105R,RHETORIC AND WRIT,SAUR E H,M W,11:00am - 12:15pm,LSB 1101,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 105SW,SCI WRIT FOR PUBLIC,BROWN KARA,T R,12:30pm - 1:45pm,ILP 3105,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 105SW,SCI WRIT FOR PUBLIC,SMITH K A,T R,9:30 am - 10:45am,LSB 1101,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 105SW,SCI WRIT FOR PUBLIC,SMITH K A,T R,11:00am - 12:15pm,LSB 1101,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 105SW,SCI WRIT FOR PUBLIC,CHENOWETH R C,M W,3:30pm - 4:45pm,GIRV 2120,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 107B,BUS ADMIN WRIT,COKLIN L,M W,11:00am - 12:15pm,ILP 3209,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 107B,BUS ADMIN WRIT,KRUT R M,T R,8:00 am - 9:15 am,BUCHN1934,2024-04-02 00:00:00,1,Writing - WRIT
SPRING 2024,WRIT 107B,BUS ADMIN WRIT,KRUT R M,T R,9:30 am - 10:45am,BUCHN1934,2024-04-02 00:00:00,1,Writing - WRIT
